Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
8,1330,3,32820,8.49629,1e-15,6894.76,3.560852103e-08,5.17491e-15
8,1330,4,32598,8.03503,1e-15,6894.76,6.5904218e-07,9.57771e-14
8,1331,1,31908,7.99603,1e-15,6894.76,9.372646088e-09,1.36211e-15
8,1331,2,32580,7.86772,1e-15,6894.76,1.059133139e-08,1.53921e-15
8,1331,3,33082,8.66977,1e-15,6894.76,6.376076266e-08,9.26621e-15
8,1331,4,32784,8.22544,1e-15,6894.76,6.337665086e-07,9.21039e-14
8,1332,1,31818,7.93459,1e-15,6894.76,9.2337684e-09,1.34192e-15
8,1332,2,32508,8.153,1e-15,6894.76,1.052018796e-08,1.52888e-15
8,1332,3,32990,8.28195,1e-15,6894.76,3.150694301e-08,4.57883e-15
8,1332,4,32664,8.41822,1e-15,6894.76,5.979800697e-07,8.69031e-14
8,1333,1,31852,7.9149,1e-15,6894.76,9.315342779e-09,1.35378e-15
8,1333,2,32386,8.51856,1e-15,6894.76,1.047899588e-08,1.52289e-15
8,1333,3,32826,8.39565,1e-15,6894.76,3.546530559e-08,5.15409e-15
8,1333,4,32460,7.71064,1e-15,6894.76,5.908849858e-07,8.5872e-14
8,1334,1,31824,8.23178,1e-15,6894.76,9.409005348e-09,1.36739e-15
8,1334,2,32374,8.18571,1e-15,6894.76,1.061363233e-08,1.54246e-15
8,1334,3,32810,8.18793,1e-15,6894.76,3.435232724e-08,4.99235e-15
8,1334,4,32442,7.90201,1e-15,6894.76,5.077511186e-07,7.37903e-14
8,1335,1,31936,7.97997,1e-15,6894.76,9.409819122e-09,1.36751e-15
8,1335,2,32458,7.75426,1e-15,6894.76,1.061363407e-08,1.54246e-15
8,1335,3,32874,7.47965,1e-15,6894.76,3.088430131e-08,4.48835e-15
8,1335,4,32282,8.34734,1e-15,6894.76,5.146714837e-07,7.47961e-14
8,1336,1,31798,8.26024,1e-15,6894.76,9.600778398e-09,1.39526e-15
8,1336,2,32342,8.01281,1e-15,6894.76,1.146257748e-08,1.66583e-15
8,1336,3,32822,8.37694,1e-15,6894.76,4.68184984e-08,6.80403e-15
8,1336,4,32570,8.13905,1e-15,6894.76,4.795072554e-07,6.96857e-14
8,1337,1,31944,7.79955,1e-15,6894.76,9.545277534e-09,1.38719e-15
8,1337,2,31944,0,0,0,0,0
8,1337,3,32742,8.03751,1e-15,6894.76,4.301941994e-08,6.25192e-15
8,1337,4,32724,8.19896,1e-15,6894.76,4.228910058e-07,6.14578e-14
8,1338,1,31882,7.88638,1e-15,6894.76,9.6972381e-09,1.40928e-15
8,1338,2,32422,8.02026,1e-15,6894.76,1.117530397e-08,1.62408e-15
8,1338,3,32974,7.67922,1e-15,6894.76,4.808382535e-08,6.98791e-15
8,1338,4,32888,8.22297,1e-15,6894.76,3.435840235e-07,4.99323e-14
8,1339,1,31914,7.89262,1e-15,6894.76,9.656440724e-09,1.40335e-15
8,1339,2,32388,7.52621,1e-15,6894.76,1.105380185e-08,1.60642e-15
8,1339,3,32788,8.08337,1e-15,6894.76,4.622825614e-08,6.71825e-15
8,1339,4,32762,8.00169,1e-15,6894.76,3.635090961e-07,5.2828e-14
8,1340,1,31896,8.3456,1e-15,6894.76,9.687340903e-09,1.40784e-15
8,1340,2,32524,8.69491,1e-15,6894.76,1.120427682e-08,1.62829e-15
8,1340,3,32524,0,0,0,0,0
8,1340,4,32824,7.90084,1e-15,6894.76,3.588646759e-07,5.2153e-14
8,1341,1,32122,8.90624,1e-15,6894.76,9.389469527e-09,1.36455e-15
8,1341,2,32482,9.99634,1e-15,6894.76,1.094329343e-08,1.59036e-15
8,1341,3,32878,8.01207,1e-15,6894.76,3.085003432e-08,4.48337e-15
8,1341,4,32740,8.28648,1e-15,6894.76,1.135898645e-07,1.65078e-14
8,1342,1,31950,7.8741,1e-15,6894.76,9.377631483e-09,1.36283e-15
8,1342,2,32762,8.30528,1e-15,6894.76,1.065757183e-08,1.54884e-15
8,1342,3,32828,8.0988,1e-15,6894.76,3.137361102e-08,4.55946e-15
8,1342,4,32802,8.33145,1e-15,6894.76,1.12997947e-07,1.64217e-14
8,1343,1,31952,8.28078,1e-15,6894.76,9.400886892e-09,1.36621e-15
8,1343,2,32720,8.29736,1e-15,6894.76,1.090893967e-08,1.58537e-15
8,1343,3,32940,8.2514,1e-15,6894.76,3.339188703e-08,4.85277e-15
8,1343,4,32764,8.19492,1e-15,6894.76,1.200504913e-07,1.74467e-14
8,1344,1,32038,7.68286,1e-15,6894.76,9.29297356e-09,1.35053e-15
8,1344,2,32614,8.42778,1e-15,6894.76,1.066123512e-08,1.54937e-15
8,1344,3,33034,8.0054,1e-15,6894.76,3.450124664e-08,5.01399e-15
8,1344,4,32778,8.19666,1e-15,6894.76,1.283197311e-07,1.86484e-14
8,1345,1,31726,7.68668,1e-15,6894.76,9.229481824e-09,1.3413e-15
8,1345,2,32518,8.82149,1e-15,6894.76,1.070611918e-08,1.5559e-15
8,1345,3,32914,8.39575,1e-15,6894.76,3.3534263e-08,4.87346e-15
8,1345,4,32484,8.24231,1e-15,6894.76,4.578348357e-07,6.65361e-14
8,1346,1,31836,7.83382,1e-15,6894.76,9.228851979e-09,1.34121e-15
8,1346,2,32652,8.27315,1e-15,6894.76,1.061763566e-08,1.54304e-15
8,1346,3,32910,8.29743,1e-15,6894.76,3.22666929e-08,4.68925e-15
8,1346,4,32574,7.79371,1e-15,6894.76,4.508714948e-07,6.55241e-14
8,1347,1,31802,7.79671,1e-15,6894.76,9.14752856e-09,1.32939e-15
8,1347,2,32508,8.18412,1e-15,6894.76,1.075700635e-08,1.56329e-15
8,1347,3,32808,8.26814,1e-15,6894.76,3.4949649e-08,5.07915e-15
8,1347,4,32566,8.23355,1e-15,6894.76,4.20410365e-07,6.10973e-14
8,1348,1,31834,7.81854,1e-15,6894.76,9.248346935e-09,1.34404e-15
8,1348,2,31834,0,0,0,0,0
8,1348,3,32952,8.44973,1e-15,6894.76,3.103170186e-08,4.50977e-15
8,1348,4,32510,7.88852,1e-15,6894.76,3.507158182e-07,5.09687e-14
8,1349,1,31706,7.94484,1e-15,6894.76,9.065866212e-09,1.31752e-15
8,1349,2,32498,7.92287,1e-15,6894.76,1.052622938e-08,1.52975e-15
8,1349,3,32984,8.33961,1e-15,6894.76,3.049992419e-08,4.43249e-15
8,1349,4,32540,7.86784,1e-15,6894.76,3.664114326e-07,5.32498e-14
8,1350,1,31826,8.25037,1e-15,6894.76,9.068416274e-09,1.31789e-15
8,1350,2,32518,8.65474,1e-15,6894.76,1.040326851e-08,1.51188e-15
8,1350,3,33088,8.23685,1e-15,6894.76,2.978603848e-08,4.32874e-15
8,1350,4,32864,8.21272,1e-15,6894.76,3.298416843e-07,4.79352e-14
8,1351,1,31838,7.62526,1e-15,6894.76,8.961562089e-09,1.30236e-15
8,1351,2,32590,8.06869,1e-15,6894.76,1.035176304e-08,1.5044e-15
8,1351,3,32892,8.41319,1e-15,6894.76,2.887372009e-08,4.19615e-15
8,1351,4,32912,7.79059,1e-15,6894.76,3.301406292e-07,4.79786e-14
8,1352,1,31778,7.65067,1e-15,6894.76,8.879813325e-09,1.29048e-15
8,1352,2,32330,8.73685,1e-15,6894.76,1.023226183e-08,1.48703e-15
8,1352,3,32886,8.18498,1e-15,6894.76,3.371797058e-08,4.90016e-15
8,1352,4,32802,7.99889,1e-15,6894.76,4.552223894e-07,6.61564e-14
8,1353,1,31602,8.53508,1e-15,6894.76,8.811576277e-09,1.28057e-15
8,1353,2,32428,8.63164,1e-15,6894.76,1.038087981e-08,1.50863e-15
8,1353,3,33184,8.41846,1e-15,6894.76,3.254563058e-08,4.72978e-15
8,1353,4,33184,0,0,0,0,0
8,1354,1,31694,7.66063,1e-15,6894.76,8.822474304e-09,1.28215e-15
8,1354,2,31694,0,0,0,0,0
8,1354,3,33026,8.48912,1e-15,6894.76,2.948764832e-08,4.28537e-15
8,1354,4,32616,8.77043,1e-15,6894.76,2.414781373e-07,3.50935e-14
8,1355,1,31858,7.51215,1e-15,6894.76,8.798098955e-09,1.27861e-15
8,1355,2,31858,0,0,0,0,0
8,1355,3,33056,8.09398,1e-15,6894.76,2.992293811e-08,4.34863e-15
8,1355,4,33056,0,0,0,0,0
8,1356,1,33056,0,0,0,0,0
8,1356,2,32324,8.54809,1e-15,6894.76,1.02873663e-08,1.49504e-15
8,1356,3,33094,8.40483,1e-15,6894.76,2.85599898e-08,4.15056e-15
8,1356,4,33094,0,0,0,0,0
8,1357,1,31724,7.79565,1e-15,6894.76,8.904694076e-09,1.2941e-15
8,1357,2,32392,8.56661,1e-15,6894.76,1.022061421e-08,1.48534e-15
8,1357,3,32392,0,0,0,0,0
8,1357,4,32708,8.20688,1e-15,6894.76,1.272572874e-07,1.8494e-14
8,1358,1,31782,7.84449,1e-15,6894.76,8.901137232e-09,1.29358e-15
8,1358,2,32250,8.44082,1e-15,6894.76,1.01735629e-08,1.4785e-15
8,1358,3,32980,8.2951,1e-15,6894.76,2.680392088e-08,3.89535e-15
8,1358,4,32764,7.93827,1e-15,6894.76,8.430934146e-08,1.22525e-14
8,1359,1,31808,7.9442,1e-15,6894.76,8.915825445e-09,1.29572e-15
8,1359,2,32368,7.74576,1e-15,6894.76,1.028702227e-08,1.49499e-15
8,1359,3,32914,8.37827,1e-15,6894.76,nan,nan
8,1359,4,32594,8.10718,1e-15,6894.76,6.94684082e-08,1.00957e-14
8,1360,1,31734,7.79479,1e-15,6894.76,8.972227739e-09,1.30391e-15
8,1360,2,32596,8.46284,1e-15,6894.76,1.042213519e-08,1.51463e-15
8,1360,3,32872,8.52376,1e-15,6894.76,3.151915212e-08,4.58061e-15
8,1360,4,32694,8.21279,1e-15,6894.76,7.611497177e-08,1.10616e-14
8,1361,1,31936,8.35012,1e-15,6894.76,9.082095452e-09,1.31988e-15
8,1361,2,32362,8.57329,1e-15,6894.76,1.029957267e-08,1.49681e-15
8,1361,3,32884,7.92864,1e-15,6894.76,3.180761521e-08,4.62253e-15
8,1361,4,32878,8.3047,1e-15,6894.76,1.16590001e-07,1.69438e-14
8,1362,1,31884,8.08817,1e-15,6894.76,9.161393616e-09,1.3314e-15
8,1362,2,31884,0,0,0,0,0
8,1362,3,32860,8.57734,1e-15,6894.76,3.278524463e-08,4.76461e-15
8,1362,4,32872,9.04381,1e-15,6894.76,1.073405016e-07,1.55996e-14
8,1363,1,31948,8.30999,1e-15,6894.76,9.249024441e-09,1.34414e-15
8,1363,2,31948,0,0,0,0,0
8,1363,3,33084,8.62374,1e-15,6894.76,3.052815055e-08,4.43659e-15
8,1363,4,32928,8.70471,1e-15,6894.76,1.937334341e-07,2.81548e-14
8,1364,1,32028,8.44817,1e-15,6894.76,9.250251795e-09,1.34432e-15
8,1364,2,32316,8.39236,1e-15,6894.76,1.099121827e-08,1.59733e-15
8,1364,3,33278,8.49563,1e-15,6894.76,3.669376381e-08,5.33262e-15
8,1364,4,33214,8.22552,1e-15,6894.76,1.908614442e-07,2.77375e-14
8,1365,1,31828,7.95462,1e-15,6894.76,9.279341046e-09,1.34855e-15
8,1365,2,32446,7.79855,1e-15,6894.76,1.128712724e-08,1.64033e-15
8,1365,3,33212,8.15528,1e-15,6894.76,3.858358491e-08,5.60727e-15
8,1365,4,32994,8.22167,1e-15,6894.76,1.837558595e-07,2.67048e-14
8,1366,1,31746,7.80674,1e-15,6894.76,9.462385088e-09,1.37515e-15
8,1366,2,32470,7.81051,1e-15,6894.76,1.090325688e-08,1.58455e-15
8,1366,3,33192,8.30631,1e-15,6894.76,3.743276089e-08,5.44002e-15
8,1366,4,33010,8.65183,1e-15,6894.76,1.767289703e-07,2.56836e-14
8,1367,1,31804,8.25568,1e-15,6894.76,9.464542063e-09,1.37546e-15
8,1367,2,32378,8.27237,1e-15,6894.76,1.082080288e-08,1.57256e-15
8,1367,3,32378,0,0,0,0,0
8,1367,4,33052,8.60168,1e-15,6894.76,1.772061249e-07,2.5753e-14
8,1368,1,31900,8.46703,1e-15,6894.76,9.240911937e-09,1.34296e-15
8,1368,2,32426,8.45215,1e-15,6894.76,1.038270889e-08,1.5089e-15
8,1368,3,33060,7.94827,1e-15,6894.76,3.917781902e-08,5.69362e-15
8,1368,4,33164,8.36809,1e-15,6894.76,9.428377494e-08,1.3702e-14
8,1369,1,31944,8.19695,1e-15,6894.76,9.240207249e-09,1.34286e-15
8,1369,2,32462,7.78281,1e-15,6894.76,1.028533685e-08,1.49474e-15
8,1369,3,33072,8.90003,1e-15,6894.76,3.45492564e-08,5.02097e-15
8,1369,4,33096,7.83933,1e-15,6894.76,9.77441638e-08,1.42049e-14
8,1370,1,32074,8.3739,1e-15,6894.76,9.223033912e-09,1.34036e-15
8,1370,2,32560,8.30297,1e-15,6894.76,1.030659907e-08,1.49783e-15
8,1370,3,33126,8.75638,1e-15,6894.76,3.364885421e-08,4.89011e-15
8,1370,4,33126,0,0,0,0,0
8,1371,1,32114,8.173,1e-15,6894.76,9.208344372e-09,1.33823e-15
8,1371,2,32552,7.94123,1e-15,6894.76,1.051418885e-08,1.528e-15
8,1371,3,33110,8.59993,1e-15,6894.76,3.07627845e-08,4.47069e-15
8,1371,4,33134,8.23256,1e-15,6894.76,6.986222163e-08,1.01529e-14
8,1372,1,32026,7.58193,1e-15,6894.76,9.269766258e-09,1.34715e-15
8,1372,2,32638,8.64601,1e-15,6894.76,1.043408799e-08,1.51636e-15
8,1372,3,33162,8.28384,1e-15,6894.76,3.095654045e-08,4.49884e-15
8,1372,4,33076,8.94163,1e-15,6894.76,6.940222626e-08,1.00861e-14
8,1373,1,31828,7.9806,1e-15,6894.76,9.314044732e-09,1.35359e-15
8,1373,2,32656,8.79713,1e-15,6894.76,1.037118536e-08,1.50722e-15
8,1373,3,33254,8.07062,1e-15,6894.76,3.037023171e-08,4.41364e-15
8,1373,4,33016,8.14887,1e-15,6894.76,7.251240546e-08,1.05381e-14
8,1374,1,31870,7.65881,1e-15,6894.76,9.180473877e-09,1.33418e-15
8,1374,2,32694,7.66953,1e-15,6894.76,1.055413854e-08,1.53381e-15
8,1374,3,33200,8.17944,1e-15,6894.76,2.946413784e-08,4.28196e-15
8,1374,4,33140,7.64753,1e-15,6894.76,4.68386253e-08,6.80695e-15
8,1375,1,31918,7.5878,1e-15,6894.76,9.234347385e-09,1.34201e-15
8,1375,2,32584,8.35682,1e-15,6894.76,1.046324404e-08,1.5206e-15
8,1375,3,33298,8.40236,1e-15,6894.76,2.964245038e-08,4.30787e-15
8,1375,4,33298,0,0,0,0,0
8,1376,1,31970,8.04992,1e-15,6894.76,9.225059315e-09,1.34066e-15
8,1376,2,32388,8.94831,1e-15,6894.76,1.056192388e-08,1.53494e-15
8,1376,3,33084,8.32721,1e-15,6894.76,2.932036624e-08,4.26106e-15
8,1376,4,33202,8.28758,1e-15,6894.76,4.57313121e-08,6.64603e-15
8,1377,1,31780,8.05715,1e-15,6894.76,9.25718096e-09,1.34533e-15
8,1377,2,31780,0,0,0,0,0
8,1377,3,32964,8.03535,1e-15,6894.76,2.956542628e-08,4.29668e-15
8,1377,4,33258,8.23956,1e-15,6894.76,3.990529546e-08,5.79935e-15
8,1378,1,31928,8.35279,1e-15,6894.76,9.298677876e-09,1.35136e-15
8,1378,2,32516,8.07358,1e-15,6894.76,1.078169088e-08,1.56688e-15
8,1378,3,33072,8.11727,1e-15,6894.76,2.794017663e-08,4.06048e-15
8,1378,4,33246,8.21019,1e-15,6894.76,3.912705472e-08,5.68625e-15
8,1379,1,31946,7.39771,1e-15,6894.76,9.435749871e-09,1.37128e-15
8,1379,2,32644,8.12373,1e-15,6894.76,1.079680887e-08,1.56908e-15
8,1379,3,32958,8.27242,1e-15,6894.76,2.861708316e-08,4.15886e-15
8,1379,4,33234,8.46111,1e-15,6894.76,4.02464843e-08,5.84893e-15
8,1380,1,32000,7.93158,1e-15,6894.76,9.519257587e-09,1.38341e-15
8,1380,2,32624,8.95893,1e-15,6894.76,1.085218115e-08,1.57712e-15
8,1380,3,33216,8.59869,1e-15,6894.76,2.974708487e-08,4.32308e-15
8,1380,4,33102,8.33492,1e-15,6894.76,4.020096538e-08,5.84232e-15
8,1381,1,32008,7.94188,1e-15,6894.76,9.551096007e-09,1.38804e-15
8,1381,2,32748,8.33822,1e-15,6894.76,1.090469328e-08,1.58475e-15
8,1381,3,33038,8.09662,1e-15,6894.76,3.015143902e-08,4.38184e-15
8,1381,4,33044,8.37572,1e-15,6894.76,5.01187825e-08,7.28365e-15
8,1382,1,31992,8.27871,1e-15,6894.76,9.563352901e-09,1.38982e-15
8,1382,2,32636,8.05487,1e-15,6894.76,1.102726341e-08,1.60257e-15
8,1382,3,33084,8.50264,1e-15,6894.76,3.024382705e-08,4.39527e-15
8,1382,4,33118,8.31903,1e-15,6894.76,5.022660119e-08,7.29932e-15
8,1383,1,32074,7.47566,1e-15,6894.76,9.436226972e-09,1.37135e-15
8,1383,2,32836,8.3652,1e-15,6894.76,1.117016403e-08,1.62333e-15
8,1383,3,33008,7.97698,1e-15,6894.76,2.967549825e-08,4.31267e-15
8,1383,4,33038,8.21749,1e-15,6894.76,5.381349629e-08,7.82059e-15
8,1384,1,32016,7.66937,1e-15,6894.76,9.315924925e-09,1.35386e-15
8,1384,2,32674,8.64978,1e-15,6894.76,1.084959823e-08,1.57675e-15
8,1384,3,33136,8.80404,1e-15,6894.76,2.953375184e-08,4.29207e-15
8,1384,4,33054,8.29385,1e-15,6894.76,6.89272258e-08,1.0017e-14
8,1385,1,32070,7.97759,1e-15,6894.76,9.237660675e-09,1.34249e-15
8,1385,2,32728,7.70853,1e-15,6894.76,1.070531232e-08,1.55578e-15
8,1385,3,32728,0,0,0,0,0
8,1385,4,33138,8.05662,1e-15,6894.76,7.184172665e-08,1.04406e-14
8,1386,1,32198,7.83384,1e-15,6894.76,9.001656584e-09,1.30819e-15
8,1386,2,32718,8.46574,1e-15,6894.76,1.061948976e-08,1.54331e-15
8,1386,3,33262,8.13492,1e-15,6894.76,3.021317734e-08,4.39081e-15
8,1386,4,33278,8.90244,1e-15,6894.76,7.2834898e-08,1.05849e-14
8,1387,1,31794,8.22016,1e-15,6894.76,8.896309173e-09,1.29288e-15
8,1387,2,32698,8.27145,1e-15,6894.76,1.055010337e-08,1.53322e-15
8,1387,3,33176,9.03997,1e-15,6894.76,3.108495806e-08,4.51751e-15
8,1387,4,33140,8.24141,1e-15,6894.76,7.33976875e-08,1.06667e-14
8,1388,1,31994,7.9659,1e-15,6894.76,8.871846511e-09,1.28933e-15
8,1388,2,32730,8.63054,1e-15,6894.76,1.052783868e-08,1.52999e-15
8,1388,3,33414,8.50494,1e-15,6894.76,2.622260324e-08,3.81087e-15
8,1388,4,32924,7.98466,1e-15,6894.76,nan,nan
8,1389,1,31848,8.05505,1e-15,6894.76,8.8831148e-09,1.29096e-15
8,1389,2,32810,8.15596,1e-15,6894.76,1.048739671e-08,1.52411e-15
8,1389,3,33360,8.35614,1e-15,6894.76,nan,nan
8,1389,4,33002,7.80528,1e-15,6894.76,7.216976259e-08,1.04883e-14
8,1390,1,31992,7.76376,1e-15,6894.76,8.890532742e-09,1.29204e-15
8,1390,2,32662,8.26546,1e-15,6894.76,1.020844465e-08,1.48357e-15
8,1390,3,33452,8.47159,1e-15,6894.76,2.458185884e-08,3.57243e-15
8,1390,4,32980,8.41614,1e-15,6894.76,4.553200679e-08,6.61706e-15
8,1391,1,32102,7.57872,1e-15,6894.76,8.896075012e-09,1.29285e-15
8,1391,2,32796,7.76704,1e-15,6894.76,1.019984845e-08,1.48232e-15
8,1391,3,33242,8.48698,1e-15,6894.76,2.559746733e-08,3.72002e-15
8,1391,4,33148,8.61998,1e-15,6894.76,4.315921981e-08,6.27223e-15
8,1392,1,32130,7.74983,1e-15,6894.76,8.927270446e-09,1.29738e-15
8,1392,2,32688,7.96966,1e-15,6894.76,1.043583374e-08,1.51662e-15
8,1392,3,33222,8.33442,1e-15,6894.76,2.688262467e-08,3.90679e-15
8,1392,4,33270,7.85739,1e-15,6894.76,4.661819463e-08,6.77492e-15
8,1393,1,32094,8.11517,1e-15,6894.76,8.886477131e-09,1.29145e-15
8,1393,2,32798,8.50635,1e-15,6894.76,1.053025259e-08,1.53034e-15
8,1393,3,33226,8.70821,1e-15,6894.76,3.017509271e-08,4.38528e-15
8,1393,4,33124,8.14165,1e-15,6894.76,7.38429947e-08,1.07314e-14
8,1394,1,32100,7.96956,1e-15,6894.76,8.954333595e-09,1.30131e-15
8,1394,2,32760,8.63579,1e-15,6894.76,1.09197703e-08,1.58695e-15
8,1394,3,33190,8.52384,1e-15,6894.76,3.094079369e-08,4.49656e-15
8,1394,4,33048,8.66942,1e-15,6894.76,4.428736013e-08,6.43618e-15
8,1395,1,32056,7.57489,1e-15,6894.76,9.031366486e-09,1.31251e-15
8,1395,2,32854,8.9614,1e-15,6894.76,1.054088815e-08,1.53188e-15
8,1395,3,33246,8.56527,1e-15,6894.76,2.73738399e-08,3.97818e-15
8,1395,4,33212,8.117,1e-15,6894.76,5.467399044e-08,7.94565e-15
8,1396,1,32070,8.09649,1e-15,6894.76,9.112580453e-09,1.32431e-15
8,1396,2,32756,8.42031,1e-15,6894.76,1.063290737e-08,1.54526e-15
8,1396,3,33292,8.72965,1e-15,6894.76,2.581231905e-08,3.75125e-15
8,1396,4,33176,8.00782,1e-15,6894.76,4.263973896e-08,6.19674e-15
8,1397,1,32040,7.98389,1e-15,6894.76,9.245384937e-09,1.34361e-15
8,1397,2,32614,8.46115,1e-15,6894.76,1.042777067e-08,1.51544e-15
8,1397,3,33202,8.34845,1e-15,6894.76,2.561682747e-08,3.72284e-15
8,1397,4,33202,0,0,0,0,0
8,1398,1,32084,8.67508,1e-15,6894.76,9.273123785e-09,1.34764e-15
8,1398,2,32846,8.31366,1e-15,6894.76,1.0579793e-08,1.53754e-15
8,1398,3,33228,8.58473,1e-15,6894.76,2.561383167e-08,3.7224e-15
8,1398,4,33422,8.37299,1e-15,6894.76,3.666926514e-08,5.32906e-15
8,1399,1,32032,8.48171,1e-15,6894.76,9.403271953e-09,1.36656e-15
8,1399,2,32590,8.24373,1e-15,6894.76,1.046463737e-08,1.5208e-15
8,1399,3,33332,8.8062,1e-15,6894.76,2.63016721e-08,3.82236e-15
8,1399,4,33262,8.74462,1e-15,6894.76,3.911674788e-08,5.68475e-15
8,1400,1,32092,7.90833,1e-15,6894.76,9.322882864e-09,1.35487e-15
8,1400,2,32514,8.17889,1e-15,6894.76,1.038766678e-08,1.50962e-15
8,1400,3,33356,8.61391,1e-15,6894.76,2.814601556e-08,4.0904e-15
8,1400,4,33218,8.6594,1e-15,6894.76,3.981949494e-08,5.78688e-15
8,1401,1,32180,8.63391,1e-15,6894.76,9.174120686e-09,1.33325e-15
8,1401,2,32612,7.77138,1e-15,6894.76,1.024975415e-08,1.48957e-15
8,1401,3,33420,8.5848,1e-15,6894.76,2.781884563e-08,4.04285e-15
8,1401,4,33274,8.32832,1e-15,6894.76,4.537799302e-08,6.59468e-15
8,1402,1,32116,7.61779,1e-15,6894.76,8.940152089e-09,1.29925e-15
8,1402,2,32746,8.42593,1e-15,6894.76,1.022914575e-08,1.48658e-15
8,1402,3,33256,8.36818,1e-15,6894.76,3.142182067e-08,4.56646e-15
8,1402,4,33192,8.20266,1e-15,6894.76,4.560079512e-08,6.62706e-15
8,1403,1,32112,7.68457,1e-15,6894.76,8.992915913e-09,1.30692e-15
8,1403,2,32698,8.51321,1e-15,6894.76,1.031464705e-08,1.499e-15
8,1403,3,33484,8.3001,1e-15,6894.76,2.675105307e-08,3.88767e-15
8,1403,4,33214,8.37917,1e-15,6894.76,5.009264996e-08,7.27985e-15
8,1404,1,32242,8.44615,1e-15,6894.76,9.009911174e-09,1.30939e-15
8,1404,2,32782,8.05652,1e-15,6894.76,1.031036077e-08,1.49838e-15
8,1404,3,33414,7.84064,1e-15,6894.76,2.868896554e-08,4.1693e-15
8,1404,4,33414,0,0,0,0,0
8,1405,1,32438,8.3283,1e-15,6894.76,9.085994108e-09,1.32045e-15
8,1405,2,32730,8.20114,1e-15,6894.76,1.033708266e-08,1.50227e-15
8,1405,3,33566,8.79507,1e-15,6894.76,2.651452288e-08,3.8533e-15
8,1405,4,33442,9.53675,1e-15,6894.76,3.477962081e-08,5.05444e-15
8,1406,1,32274,8.04578,1e-15,6894.76,9.096911461e-09,1.32203e-15
8,1406,2,32610,7.99826,1e-15,6894.76,1.008805249e-08,1.46607e-15
8,1406,3,33698,8.98613,1e-15,6894.76,2.706961918e-08,3.93397e-15
8,1406,4,33344,8.66207,1e-15,6894.76,3.156193245e-08,4.58682e-15
8,1407,1,32270,8.15871,1e-15,6894.76,9.17241748e-09,1.33301e-15
8,1407,2,32792,7.88609,1e-15,6894.76,1.030197865e-08,1.49716e-15
8,1407,3,32792,0,0,0,0,0
8,1407,4,33412,8.8901,1e-15,6894.76,3.686472669e-08,5.35747e-15
8,1408,1,31984,7.73937,1e-15,6894.76,8.943325245e-09,1.29971e-15
8,1408,2,32736,8.32894,1e-15,6894.76,nan,nan
8,1408,3,33492,8.3338,1e-15,6894.76,2.905628845e-08,4.22269e-15
8,1408,4,33482,8.14223,1e-15,6894.76,3.988147334e-08,5.79589e-15
8,1409,1,32150,7.85195,1e-15,6894.76,9.106693712e-09,1.32346e-15
8,1409,2,32150,0,0,0,0,0
8,1409,3,33722,8.65273,1e-15,6894.76,2.793587094e-08,4.05986e-15
8,1409,4,33654,8.19105,1e-15,6894.76,2.527371266e-08,3.67297e-15
8,1410,1,32092,7.83908,1e-15,6894.76,9.084214576e-09,1.32019e-15
8,1410,2,32866,8.53227,1e-15,6894.76,1.011489251e-08,1.46997e-15
8,1410,3,33574,8.97106,1e-15,6894.76,3.003380793e-08,4.36475e-15
8,1410,4,33642,8.48682,1e-15,6894.76,2.716882608e-08,3.94838e-15
8,1411,1,32198,7.97281,1e-15,6894.76,9.242802744e-09,1.34324e-15
8,1411,2,32752,8.79908,1e-15,6894.76,1.028972499e-08,1.49538e-15
8,1411,3,33456,8.58917,1e-15,6894.76,3.012659493e-08,4.37823e-15
8,1411,4,33424,8.53295,1e-15,6894.76,3.213725285e-08,4.67043e-15
8,1412,1,32156,7.81313,1e-15,6894.76,9.26487489e-09,1.34644e-15
8,1412,2,32746,8.43099,1e-15,6894.76,1.044165153e-08,1.51746e-15
8,1412,3,33476,8.61081,1e-15,6894.76,2.836177034e-08,4.12175e-15
8,1412,4,33444,8.07004,1e-15,6894.76,3.670875531e-08,5.3348e-15
8,1413,1,31946,7.69654,1e-15,6894.76,9.267508781e-09,1.34683e-15
8,1413,2,32528,8.01312,1e-15,6894.76,1.038233732e-08,1.50884e-15
8,1413,3,33268,8.03962,1e-15,6894.76,2.669420942e-08,3.87941e-15
8,1413,4,33324,8.46793,1e-15,6894.76,3.516309146e-08,5.11017e-15
8,1414,1,32040,7.78521,1e-15,6894.76,9.182742804e-09,1.33451e-15
8,1414,2,32668,8.08893,1e-15,6894.76,1.011005841e-08,1.46927e-15
8,1414,3,33260,8.12002,1e-15,6894.76,2.544899191e-08,3.69844e-15
8,1414,4,33412,8.42597,1e-15,6894.76,3.373838106e-08,4.90312e-15
8,1415,1,32090,7.84152,1e-15,6894.76,9.251610882e-09,1.34452e-15
8,1415,2,32568,8.44853,1e-15,6894.76,1.0248005e-08,1.48932e-15
8,1415,3,33200,8.60918,1e-15,6894.76,2.531987787e-08,3.67968e-15
8,1415,4,33412,8.82072,1e-15,6894.76,3.239796821e-08,4.70832e-15
8,1416,1,32180,8.56111,1e-15,6894.76,9.30917772e-09,1.35288e-15
8,1416,2,32612,8.05081,1e-15,6894.76,1.033543274e-08,1.50203e-15
