Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
5,1365,3,34314,8.80965,1e-15,6894.76,1.015914087e-08,1.47641e-15
5,1365,4,33992,8.67979,1e-15,6894.76,1.204305134e-08,1.75019e-15
5,1366,1,32374,7.80338,1e-15,6894.76,7.343360874e-09,1.06719e-15
5,1366,2,32924,9.12153,1e-15,6894.76,7.437029332e-09,1.08081e-15
5,1366,3,32924,0,0,0,0,0
5,1366,4,34232,8.73691,1e-15,6894.76,1.450313636e-08,2.10771e-15
5,1367,1,32436,8.46546,1e-15,6894.76,7.355065122e-09,1.0689e-15
5,1367,2,32610,8.75418,1e-15,6894.76,7.418659686e-09,1.07814e-15
5,1367,3,34302,8.97084,1e-15,6894.76,1.006522951e-08,1.46276e-15
5,1367,4,34080,9.14584,1e-15,6894.76,1.184259933e-08,1.72106e-15
5,1368,1,32454,8.40576,1e-15,6894.76,7.352862684e-09,1.06858e-15
5,1368,2,32806,8.28936,1e-15,6894.76,7.424980852e-09,1.07906e-15
5,1368,3,32806,0,0,0,0,0
5,1368,4,34216,9.55436,1e-15,6894.76,1.197294145e-08,1.74e-15
5,1369,1,32422,7.83647,1e-15,6894.76,7.338710334e-09,1.06652e-15
5,1369,2,32630,7.76173,1e-15,6894.76,7.400266318e-09,1.07546e-15
5,1369,3,32630,0,0,0,0,0
5,1369,4,34086,8.65802,1e-15,6894.76,1.181830745e-08,1.71753e-15
5,1370,1,32468,8.24719,1e-15,6894.76,7.32616514e-09,1.0647e-15
5,1370,2,32718,8.27687,1e-15,6894.76,7.407618205e-09,1.07653e-15
5,1370,3,34352,9.2152,1e-15,6894.76,9.640111102e-09,1.40098e-15
5,1370,4,34188,8.43315,1e-15,6894.76,1.332768061e-08,1.93688e-15
5,1371,1,32432,8.35772,1e-15,6894.76,7.366611413e-09,1.07057e-15
5,1371,2,32830,8.58532,1e-15,6894.76,7.438504437e-09,1.08102e-15
5,1371,3,34340,9.26212,1e-15,6894.76,nan,nan
5,1371,4,34340,0,0,0,0,0
5,1372,1,32398,8.22476,1e-15,6894.76,7.408779275e-09,1.0767e-15
5,1372,2,32704,7.93655,1e-15,6894.76,7.459714441e-09,1.0841e-15
5,1372,3,32704,0,0,0,0,0
5,1372,4,32704,0,0,0,0,0
5,1373,1,32406,7.75601,1e-15,6894.76,7.407763896e-09,1.07655e-15
5,1373,2,32854,8.23757,1e-15,6894.76,7.456137895e-09,1.08358e-15
5,1373,3,32854,0,0,0,0,0
5,1373,4,34116,8.55816,1e-15,6894.76,1.250950238e-08,1.81798e-15
5,1374,1,32658,8.16808,1e-15,6894.76,7.457422817e-09,1.08377e-15
5,1374,2,32776,8.22993,1e-15,6894.76,7.483597858e-09,1.08757e-15
5,1374,3,34296,9.07069,1e-15,6894.76,9.657740904e-09,1.40354e-15
5,1374,4,34296,0,0,0,0,0
5,1375,1,32630,8.79991,1e-15,6894.76,7.484874695e-09,1.08776e-15
5,1375,2,32668,7.78071,1e-15,6894.76,7.51337503e-09,1.0919e-15
5,1375,3,34382,8.62965,1e-15,6894.76,9.739889977e-09,1.41548e-15
5,1375,4,34294,8.99727,1e-15,6894.76,1.196795662e-08,1.73928e-15
5,1376,1,32720,7.96606,1e-15,6894.76,7.485283966e-09,1.08782e-15
5,1376,2,32922,8.28307,1e-15,6894.76,7.514586087e-09,1.09208e-15
5,1376,3,32922,0,0,0,0,0
5,1376,4,32922,0,0,0,0,0
5,1377,1,32714,8.49322,1e-15,6894.76,7.503130721e-09,1.09041e-15
5,1377,2,32928,7.86098,1e-15,6894.76,7.524868744e-09,1.09357e-15
5,1377,3,32928,0,0,0,0,0
5,1377,4,34254,8.87783,1e-15,6894.76,nan,nan
5,1378,1,32828,7.95578,1e-15,6894.76,7.517185976e-09,1.09246e-15
5,1378,2,33018,8.70403,1e-15,6894.76,7.501375017e-09,1.09016e-15
5,1378,3,34570,9.14639,1e-15,6894.76,nan,nan
5,1378,4,34276,8.66919,1e-15,6894.76,1.261075058e-08,1.83269e-15
5,1379,1,33020,8.33508,1e-15,6894.76,7.578148118e-09,1.10132e-15
5,1379,2,33102,8.63526,1e-15,6894.76,7.543743448e-09,1.09632e-15
5,1379,3,33102,0,0,0,0,0
5,1379,4,33102,0,0,0,0,0
5,1380,1,33088,7.8186,1e-15,6894.76,7.640216566e-09,1.11034e-15
5,1380,2,32900,7.88544,1e-15,6894.76,7.563752246e-09,1.09922e-15
5,1380,3,34360,8.85267,1e-15,6894.76,9.736771622e-09,1.41502e-15
5,1380,4,34368,8.79037,1e-15,6894.76,1.246581987e-08,1.81163e-15
5,1381,1,32890,8.6916,1e-15,6894.76,7.589075275e-09,1.1029e-15
5,1381,2,32998,7.87201,1e-15,6894.76,7.542246214e-09,1.0961e-15
5,1381,3,32998,0,0,0,0,0
5,1381,4,34440,9.32174,1e-15,6894.76,1.465155417e-08,2.12928e-15
5,1382,1,32860,7.76034,1e-15,6894.76,7.547776186e-09,1.0969e-15
5,1382,2,32860,0,0,0,0,0
5,1382,3,34154,9.18536,1e-15,6894.76,9.803455494e-09,1.42471e-15
5,1382,4,34380,8.63135,1e-15,6894.76,1.509274749e-08,2.1934e-15
5,1383,1,32980,8.10107,1e-15,6894.76,7.519007398e-09,1.09272e-15
5,1383,2,32956,7.97217,1e-15,6894.76,7.482268813e-09,1.08738e-15
5,1383,3,34390,8.81942,1e-15,6894.76,1.000631351e-08,1.4542e-15
5,1383,4,34418,8.78969,1e-15,6894.76,1.452950249e-08,2.11154e-15
5,1384,1,32812,7.84214,1e-15,6894.76,7.537639593e-09,1.09543e-15
5,1384,2,32796,8.30859,1e-15,6894.76,7.507285167e-09,1.09102e-15
5,1384,3,32796,0,0,0,0,0
5,1384,4,34240,8.31054,1e-15,6894.76,1.382767035e-08,2.00954e-15
5,1385,1,32982,8.02282,1e-15,6894.76,7.550899227e-09,1.09736e-15
5,1385,2,32886,9.02089,1e-15,6894.76,7.485222513e-09,1.08781e-15
5,1385,3,34374,9.10864,1e-15,6894.76,1.013071709e-08,1.47227e-15
5,1385,4,34200,8.36852,1e-15,6894.76,1.403703248e-08,2.03997e-15
5,1386,1,32966,8.3414,1e-15,6894.76,7.594245905e-09,1.10365e-15
5,1386,2,32830,8.62195,1e-15,6894.76,7.484510528e-09,1.08771e-15
5,1386,3,34278,8.54744,1e-15,6894.76,9.700847753e-09,1.4098e-15
5,1386,4,34204,9.30015,1e-15,6894.76,1.415497169e-08,2.05711e-15
5,1387,1,33024,7.92787,1e-15,6894.76,7.578510882e-09,1.10137e-15
5,1387,2,33022,8.09305,1e-15,6894.76,7.484981127e-09,1.08778e-15
5,1387,3,34272,8.70544,1e-15,6894.76,9.866295023e-09,1.43385e-15
5,1387,4,34222,8.68933,1e-15,6894.76,nan,nan
5,1388,1,33046,8.27124,1e-15,6894.76,7.551618327e-09,1.09746e-15
5,1388,2,33022,7.84726,1e-15,6894.76,7.455761427e-09,1.08353e-15
5,1388,3,34522,8.33142,1e-15,6894.76,1.017498716e-08,1.47871e-15
5,1388,4,34168,8.4147,1e-15,6894.76,1.462014589e-08,2.12471e-15
5,1389,1,33138,8.58335,1e-15,6894.76,7.607715096e-09,1.10561e-15
5,1389,2,33138,0,0,0,0,0
5,1389,3,34432,8.33563,1e-15,6894.76,9.822202955e-09,1.42744e-15
5,1389,4,34432,0,0,0,0,0
5,1390,1,32974,8.4138,1e-15,6894.76,7.61606597e-09,1.10683e-15
5,1390,2,32938,8.54324,1e-15,6894.76,7.449550965e-09,1.08263e-15
5,1390,3,34434,9.14253,1e-15,6894.76,9.739010838e-09,1.41535e-15
5,1390,4,34492,9.14092,1e-15,6894.76,1.431241468e-08,2.07999e-15
5,1391,1,33236,9.67801,1e-15,6894.76,7.597518145e-09,1.10413e-15
5,1391,2,32898,8.02203,1e-15,6894.76,7.45176601e-09,1.08295e-15
5,1391,3,34212,9.08342,1e-15,6894.76,9.684771906e-09,1.40747e-15
5,1391,4,34438,9.01508,1e-15,6894.76,1.33025588e-08,1.93323e-15
5,1392,1,33122,8.02679,1e-15,6894.76,7.630157204e-09,1.10887e-15
5,1392,2,32938,8.05782,1e-15,6894.76,7.45889234e-09,1.08398e-15
5,1392,3,34316,9.04238,1e-15,6894.76,9.695269233e-09,1.40899e-15
5,1392,4,34446,8.78888,1e-15,6894.76,1.39008058e-08,2.02017e-15
5,1393,1,33082,7.99794,1e-15,6894.76,7.650815557e-09,1.11188e-15
5,1393,2,32988,7.93776,1e-15,6894.76,7.453095433e-09,1.08314e-15
5,1393,3,34476,8.55626,1e-15,6894.76,9.63803878e-09,1.40067e-15
5,1393,4,34622,8.44786,1e-15,6894.76,1.473414483e-08,2.14128e-15
5,1394,1,33194,8.28912,1e-15,6894.76,7.599774908e-09,1.10446e-15
5,1394,2,33004,7.92802,1e-15,6894.76,7.465889456e-09,1.085e-15
5,1394,3,34346,9.43997,1e-15,6894.76,9.540604294e-09,1.38651e-15
5,1394,4,34492,9.02876,1e-15,6894.76,1.307885043e-08,1.90072e-15
5,1395,1,33140,7.98835,1e-15,6894.76,7.618594658e-09,1.10719e-15
5,1395,2,33016,8.78596,1e-15,6894.76,7.479246751e-09,1.08694e-15
5,1395,3,34442,8.6042,1e-15,6894.76,9.50304625e-09,1.38106e-15
5,1395,4,34392,9.02567,1e-15,6894.76,1.31050926e-08,1.90453e-15
5,1396,1,33220,7.94542,1e-15,6894.76,7.636900434e-09,1.10985e-15
5,1396,2,33150,8.3336,1e-15,6894.76,7.510773441e-09,1.09152e-15
5,1396,3,34420,9.06698,1e-15,6894.76,9.594948297e-09,1.39441e-15
5,1396,4,34408,9.18749,1e-15,6894.76,nan,nan
5,1397,1,33104,8.24752,1e-15,6894.76,7.620222519e-09,1.10743e-15
5,1397,2,33188,8.31997,1e-15,6894.76,7.50142282e-09,1.09016e-15
5,1397,3,34488,8.75688,1e-15,6894.76,9.500399157e-09,1.38067e-15
5,1397,4,34572,8.37713,1e-15,6894.76,1.419066698e-08,2.0623e-15
5,1398,1,33160,8.41043,1e-15,6894.76,7.57890408e-09,1.10143e-15
5,1398,2,33066,8.24246,1e-15,6894.76,7.486972652e-09,1.08806e-15
5,1398,3,34518,9.02352,1e-15,6894.76,9.437158548e-09,1.37148e-15
5,1398,4,34442,8.78973,1e-15,6894.76,1.433334323e-08,2.08303e-15
5,1399,1,33182,8.27237,1e-15,6894.76,7.616404008e-09,1.10687e-15
5,1399,2,33082,8.01294,1e-15,6894.76,7.515018494e-09,1.09214e-15
5,1399,3,34410,8.2795,1e-15,6894.76,9.508263656e-09,1.38181e-15
5,1399,4,34596,8.73243,1e-15,6894.76,1.473998842e-08,2.14213e-15
5,1400,1,32988,8.52103,1e-15,6894.76,7.609916438e-09,1.10593e-15
5,1400,2,32988,0,0,0,0,0
5,1400,3,34462,8.56476,1e-15,6894.76,9.603172886e-09,1.39561e-15
5,1400,4,34464,8.73822,1e-15,6894.76,1.46533436e-08,2.12954e-15
5,1401,1,33036,8.66425,1e-15,6894.76,7.60929713e-09,1.10584e-15
5,1401,2,32930,8.13169,1e-15,6894.76,7.550068901e-09,1.09723e-15
5,1401,3,32930,0,0,0,0,0
5,1401,4,34384,9.01577,1e-15,6894.76,1.404305703e-08,2.04085e-15
5,1402,1,33082,9.06899,1e-15,6894.76,7.587531117e-09,1.10268e-15
5,1402,2,33158,9.25606,1e-15,6894.76,7.482105615e-09,1.08736e-15
5,1402,3,34442,9.05371,1e-15,6894.76,9.512376238e-09,1.38241e-15
5,1402,4,34580,8.45398,1e-15,6894.76,1.556729416e-08,2.26236e-15
5,1403,1,33106,8.48299,1e-15,6894.76,7.5707655e-09,1.10024e-15
5,1403,2,33104,9.07505,1e-15,6894.76,7.481166388e-09,1.08722e-15
5,1403,3,34674,8.494,1e-15,6894.76,9.525698794e-09,1.38435e-15
5,1403,4,34468,8.49326,1e-15,6894.76,1.632102828e-08,2.3719e-15
5,1404,1,33074,8.12219,1e-15,6894.76,7.545631431e-09,1.09659e-15
5,1404,2,33088,8.49095,1e-15,6894.76,7.439080826e-09,1.0811e-15
5,1404,3,34582,9.01259,1e-15,6894.76,9.852361273e-09,1.43182e-15
5,1404,4,34482,9.01488,1e-15,6894.76,1.517233307e-08,2.20496e-15
5,1405,1,33180,8.14276,1e-15,6894.76,7.578439728e-09,1.10136e-15
5,1405,2,32890,8.25363,1e-15,6894.76,7.452973673e-09,1.08312e-15
5,1405,3,34584,8.80529,1e-15,6894.76,9.99036306e-09,1.45188e-15
5,1405,4,34390,8.47527,1e-15,6894.76,1.60143868e-08,2.32733e-15
5,1406,1,33168,8.52706,1e-15,6894.76,7.601441909e-09,1.1047e-15
5,1406,2,33112,8.39387,1e-15,6894.76,7.454121484e-09,1.08329e-15
5,1406,3,34450,8.61219,1e-15,6894.76,1.000168015e-08,1.45352e-15
5,1406,4,34488,8.66251,1e-15,6894.76,nan,nan
5,1407,1,33216,8.30553,1e-15,6894.76,7.605801518e-09,1.10533e-15
5,1407,2,33154,8.37862,1e-15,6894.76,7.435174803e-09,1.08054e-15
5,1407,3,34604,8.7625,1e-15,6894.76,9.87432763e-09,1.43501e-15
5,1407,4,34512,8.82332,1e-15,6894.76,1.476184611e-08,2.14531e-15
5,1408,1,33296,7.87844,1e-15,6894.76,7.55640759e-09,1.09816e-15
5,1408,2,33116,8.23975,1e-15,6894.76,7.437272689e-09,1.08084e-15
5,1408,3,34446,8.91377,1e-15,6894.76,9.905585105e-09,1.43956e-15
5,1408,4,34586,8.57593,1e-15,6894.76,1.410249651e-08,2.04948e-15
5,1409,1,33220,8.5334,1e-15,6894.76,7.550146405e-09,1.09725e-15
5,1409,2,33202,7.74969,1e-15,6894.76,7.439673871e-09,1.08119e-15
5,1409,3,34540,8.62077,1e-15,6894.76,9.82622566e-09,1.42802e-15
5,1409,4,34494,9.69133,1e-15,6894.76,nan,nan
5,1410,1,33348,8.52726,1e-15,6894.76,7.545762211e-09,1.09661e-15
5,1410,2,32948,8.04428,1e-15,6894.76,7.44039493e-09,1.0813e-15
5,1410,3,34368,8.31545,1e-15,6894.76,9.693236619e-09,1.4087e-15
5,1410,4,34450,8.30845,1e-15,6894.76,1.435214632e-08,2.08577e-15
5,1411,1,33168,8.6619,1e-15,6894.76,7.556344685e-09,1.09815e-15
5,1411,2,33068,8.30988,1e-15,6894.76,7.481976115e-09,1.08734e-15
5,1411,3,34452,8.62212,1e-15,6894.76,9.539880696e-09,1.38641e-15
5,1411,4,34510,8.88628,1e-15,6894.76,1.573564287e-08,2.28683e-15
5,1412,1,33024,8.02321,1e-15,6894.76,7.593224069e-09,1.10351e-15
5,1412,2,33042,8.86098,1e-15,6894.76,7.487005063e-09,1.08807e-15
5,1412,3,34446,8.80244,1e-15,6894.76,9.369986454e-09,1.36172e-15
5,1412,4,34492,8.46306,1e-15,6894.76,1.615876539e-08,2.34832e-15
5,1413,1,33126,8.20304,1e-15,6894.76,7.627571754e-09,1.1085e-15
5,1413,2,33164,8.23559,1e-15,6894.76,7.513231907e-09,1.09188e-15
5,1413,3,33164,0,0,0,0,0
5,1413,4,34526,8.8067,1e-15,6894.76,1.523369514e-08,2.21388e-15
5,1414,1,33260,8.14753,1e-15,6894.76,7.667814399e-09,1.11435e-15
5,1414,2,33122,8.12535,1e-15,6894.76,7.575389374e-09,1.10091e-15
5,1414,3,33122,0,0,0,0,0
5,1414,4,34416,8.74241,1e-15,6894.76,1.50790194e-08,2.1914e-15
5,1415,1,32970,8.22721,1e-15,6894.76,7.710700544e-09,1.12058e-15
5,1415,2,33114,8.24475,1e-15,6894.76,7.5475872e-09,1.09687e-15
5,1415,3,33114,0,0,0,0,0
5,1415,4,33114,0,0,0,0,0
5,1416,1,33224,8.71719,1e-15,6894.76,7.744404594e-09,1.12548e-15
5,1416,2,32906,8.601,1e-15,6894.76,7.576131083e-09,1.10102e-15
5,1416,3,34424,9.37266,1e-15,6894.76,9.77454696e-09,1.42051e-15
5,1416,4,34640,8.73599,1e-15,6894.76,1.685990913e-08,2.45021e-15
5,1417,1,33094,7.65401,1e-15,6894.76,7.741108133e-09,1.125e-15
5,1417,2,33094,0,0,0,0,0
5,1417,3,34468,9.15578,1e-15,6894.76,9.626172582e-09,1.39895e-15
5,1417,4,34554,9.11836,1e-15,6894.76,1.709979793e-08,2.48508e-15
5,1418,1,33180,8.15042,1e-15,6894.76,7.755284524e-09,1.12706e-15
5,1418,2,33028,8.35448,1e-15,6894.76,7.577540732e-09,1.10123e-15
5,1418,3,33028,0,0,0,0,0
5,1418,4,34576,8.45528,1e-15,6894.76,1.823730595e-08,2.65039e-15
5,1419,1,33018,8.39973,1e-15,6894.76,7.713036718e-09,1.12092e-15
5,1419,2,33100,8.3062,1e-15,6894.76,7.564660168e-09,1.09936e-15
5,1419,3,34544,8.67743,1e-15,6894.76,9.709931483e-09,1.41112e-15
5,1419,4,34544,0,0,0,0,0
5,1420,1,33126,8.00201,1e-15,6894.76,7.70836895e-09,1.12024e-15
5,1420,2,32944,7.6756,1e-15,6894.76,7.541179825e-09,1.09594e-15
5,1420,3,34394,8.37168,1e-15,6894.76,9.511608926e-09,1.3823e-15
5,1420,4,34580,9.23821,1e-15,6894.76,1.802602345e-08,2.61968e-15
5,1421,1,33236,7.79935,1e-15,6894.76,7.669957562e-09,1.11466e-15
5,1421,2,33070,8.19256,1e-15,6894.76,7.53574781e-09,1.09515e-15
5,1421,3,34228,9.05126,1e-15,6894.76,9.593184463e-09,1.39416e-15
5,1421,4,34430,9.01961,1e-15,6894.76,1.721964212e-08,2.50249e-15
5,1422,1,33100,8.8702,1e-15,6894.76,7.69009304e-09,1.11758e-15
5,1422,2,33064,8.09177,1e-15,6894.76,7.555597944e-09,1.09804e-15
5,1422,3,34556,9.02293,1e-15,6894.76,9.620134672e-09,1.39807e-15
5,1422,4,34432,8.66444,1e-15,6894.76,1.873786122e-08,2.72313e-15
5,1423,1,33056,8.27669,1e-15,6894.76,7.756384354e-09,1.12722e-15
5,1423,2,32940,7.7375,1e-15,6894.76,7.582029979e-09,1.10188e-15
5,1423,3,34460,8.56038,1e-15,6894.76,9.748498617e-09,1.41673e-15
5,1423,4,34356,8.9884,1e-15,6894.76,nan,nan
5,1424,1,33314,8.22228,1e-15,6894.76,7.756050709e-09,1.12717e-15
5,1424,2,33268,8.2285,1e-15,6894.76,7.578905049e-09,1.10143e-15
5,1424,3,34524,8.47095,1e-15,6894.76,nan,nan
5,1424,4,34432,8.75394,1e-15,6894.76,1.844999444e-08,2.6813e-15
5,1425,1,34432,0,0,0,0,0
5,1425,2,34432,0,0,0,0,0
5,1425,3,34432,0,0,0,0,0
5,1425,4,34322,8.86131,1e-15,6894.76,1.985549893e-08,2.88556e-15
5,1426,1,34322,0,0,0,0,0
5,1426,2,33332,7.99305,1e-15,6894.76,7.598594067e-09,1.10429e-15
5,1426,3,34554,8.45387,1e-15,6894.76,9.809663426e-09,1.42562e-15
5,1426,4,34554,0,0,0,0,0
5,1427,1,33240,8.59513,1e-15,6894.76,7.795186742e-09,1.13286e-15
5,1427,2,33054,8.49568,1e-15,6894.76,7.623154968e-09,1.10786e-15
5,1427,3,34304,8.44991,1e-15,6894.76,9.424529475e-09,1.36965e-15
5,1427,4,34672,8.95849,1e-15,6894.76,1.786664618e-08,2.59652e-15
5,1428,1,33244,8.27825,1e-15,6894.76,7.798886806e-09,1.13339e-15
5,1428,2,33244,0,0,0,0,0
5,1428,3,33244,0,0,0,0,0
5,1428,4,34696,8.74113,1e-15,6894.76,1.753410061e-08,2.54819e-15
5,1429,1,33370,8.18777,1e-15,6894.76,7.829308367e-09,1.13782e-15
5,1429,2,33200,8.26956,1e-15,6894.76,7.655752449e-09,1.11259e-15
5,1429,3,34354,8.68031,1e-15,6894.76,9.644595094e-09,1.40163e-15
5,1429,4,34610,8.88704,1e-15,6894.76,1.723371302e-08,2.50454e-15
5,1430,1,33326,8.95666,1e-15,6894.76,7.819519816e-09,1.13639e-15
5,1430,2,33098,8.22818,1e-15,6894.76,7.633250587e-09,1.10932e-15
5,1430,3,34382,8.7582,1e-15,6894.76,9.65049488e-09,1.40248e-15
5,1430,4,34376,9.12497,1e-15,6894.76,1.655125858e-08,2.40536e-15
5,1431,1,33138,8.30971,1e-15,6894.76,7.77460562e-09,1.12987e-15
5,1431,2,33060,8.12674,1e-15,6894.76,7.636535679e-09,1.1098e-15
5,1431,3,34298,8.92775,1e-15,6894.76,9.595747539e-09,1.39453e-15
5,1431,4,34518,8.75908,1e-15,6894.76,1.484902422e-08,2.15798e-15
5,1432,1,32996,8.82571,1e-15,6894.76,7.695721385e-09,1.1184e-15
5,1432,2,32958,7.71201,1e-15,6894.76,7.609630517e-09,1.10589e-15
5,1432,3,34350,8.59477,1e-15,6894.76,9.387992319e-09,1.36434e-15
5,1432,4,34590,8.42836,1e-15,6894.76,1.582229822e-08,2.29942e-15
5,1433,1,33020,8.85475,1e-15,6894.76,7.662844871e-09,1.11362e-15
5,1433,2,33100,8.84278,1e-15,6894.76,7.595796632e-09,1.10388e-15
5,1433,3,34388,8.67417,1e-15,6894.76,9.36636693e-09,1.36119e-15
5,1433,4,34502,8.77989,1e-15,6894.76,1.600592178e-08,2.3261e-15
5,1434,1,32898,8.1785,1e-15,6894.76,7.667639296e-09,1.11432e-15
5,1434,2,32948,8.06609,1e-15,6894.76,7.579577583e-09,1.10152e-15
5,1434,3,34342,8.78553,1e-15,6894.76,9.540790208e-09,1.38654e-15
5,1434,4,34342,0,0,0,0,0
5,1435,1,32992,8.24677,1e-15,6894.76,7.666248575e-09,1.11412e-15
5,1435,2,33042,8.19881,1e-15,6894.76,7.564509417e-09,1.09933e-15
5,1435,3,34358,8.77033,1e-15,6894.76,9.552114463e-09,1.38819e-15
5,1435,4,34208,8.93974,1e-15,6894.76,1.480602403e-08,2.15173e-15
5,1436,1,33090,8.44398,1e-15,6894.76,7.662168669e-09,1.11353e-15
5,1436,2,33202,8.64978,1e-15,6894.76,7.560619167e-09,1.09877e-15
5,1436,3,34362,8.31652,1e-15,6894.76,9.62017352e-09,1.39808e-15
5,1436,4,34450,9.05142,1e-15,6894.76,1.513969711e-08,2.20022e-15
5,1437,1,33128,8.01071,1e-15,6894.76,7.706142737e-09,1.11992e-15
5,1437,2,33228,8.30576,1e-15,6894.76,7.572408236e-09,1.10048e-15
5,1437,3,34408,9.07344,1e-15,6894.76,9.628746794e-09,1.39932e-15
5,1437,4,34408,0,0,0,0,0
5,1438,1,33166,8.26428,1e-15,6894.76,7.658803487e-09,1.11304e-15
5,1438,2,33190,8.34895,1e-15,6894.76,7.549751235e-09,1.09719e-15
5,1438,3,34426,8.67099,1e-15,6894.76,9.623218274e-09,1.39852e-15
5,1438,4,34580,9.39274,1e-15,6894.76,1.609337389e-08,2.33881e-15
5,1439,1,33224,9.39151,1e-15,6894.76,7.74220232e-09,1.12516e-15
5,1439,2,33134,7.9471,1e-15,6894.76,7.562268484e-09,1.09901e-15
5,1439,3,34402,8.64975,1e-15,6894.76,9.665526629e-09,1.40467e-15
5,1439,4,34560,8.72083,1e-15,6894.76,1.606380484e-08,2.33452e-15
5,1440,1,33328,8.32122,1e-15,6894.76,7.766190168e-09,1.12864e-15
5,1440,2,33192,8.31405,1e-15,6894.76,7.616213668e-09,1.10685e-15
5,1440,3,34602,8.63345,1e-15,6894.76,9.552468105e-09,1.38824e-15
5,1440,4,34452,9.23028,1e-15,6894.76,nan,nan
5,1441,1,33156,9.12288,1e-15,6894.76,7.733690381e-09,1.12392e-15
5,1441,2,33152,8.54887,1e-15,6894.76,7.627935572e-09,1.10855e-15
5,1441,3,34404,8.68335,1e-15,6894.76,9.41221338e-09,1.36786e-15
5,1441,4,34550,9.12001,1e-15,6894.76,1.500194177e-08,2.1802e-15
5,1442,1,33158,8.55752,1e-15,6894.76,7.686786257e-09,1.1171e-15
5,1442,2,33170,8.4873,1e-15,6894.76,7.57556412e-09,1.10094e-15
5,1442,3,34376,9.02914,1e-15,6894.76,9.492625274e-09,1.37954e-15
5,1442,4,34608,9.17111,1e-15,6894.76,1.439726756e-08,2.09232e-15
5,1443,1,33390,8.48587,1e-15,6894.76,7.674385481e-09,1.1153e-15
5,1443,2,33204,7.84032,1e-15,6894.76,7.571756415e-09,1.10039e-15
5,1443,3,34400,9.08847,1e-15,6894.76,9.40619802e-09,1.36698e-15
5,1443,4,34638,8.90863,1e-15,6894.76,1.445499146e-08,2.10071e-15
5,1444,1,33116,8.09563,1e-15,6894.76,7.656560534e-09,1.11271e-15
5,1444,2,33048,8.53779,1e-15,6894.76,7.530367291e-09,1.09437e-15
5,1444,3,34406,8.41396,1e-15,6894.76,9.399215422e-09,1.36597e-15
5,1444,4,34748,8.92454,1e-15,6894.76,1.472075483e-08,2.13933e-15
5,1445,1,33228,8.62724,1e-15,6894.76,7.626821197e-09,1.10839e-15
5,1445,2,33100,8.76809,1e-15,6894.76,7.518235122e-09,1.09261e-15
5,1445,3,34332,8.75266,1e-15,6894.76,9.389880397e-09,1.36461e-15
5,1445,4,34660,8.84467,1e-15,6894.76,1.575554813e-08,2.28972e-15
5,1446,1,33094,8.28708,1e-15,6894.76,7.618425793e-09,1.10717e-15
5,1446,2,33022,8.05458,1e-15,6894.76,7.501923105e-09,1.09024e-15
5,1446,3,34166,8.76521,1e-15,6894.76,9.414938594e-09,1.36825e-15
5,1446,4,34604,8.59898,1e-15,6894.76,1.527931532e-08,2.22051e-15
5,1447,1,33054,8.1535,1e-15,6894.76,7.597807121e-09,1.10417e-15
5,1447,2,33054,0,0,0,0,0
5,1447,3,34290,8.67026,1e-15,6894.76,9.508535815e-09,1.38185e-15
5,1447,4,34290,0,0,0,0,0
5,1448,1,33012,8.51089,1e-15,6894.76,7.594070822e-09,1.10363e-15
5,1448,2,32958,8.35604,1e-15,6894.76,7.513514785e-09,1.09192e-15
5,1448,3,34318,8.52069,1e-15,6894.76,9.23446171e-09,1.34202e-15
5,1448,4,34572,8.83727,1e-15,6894.76,1.441822037e-08,2.09537e-15
5,1449,1,32874,8.17052,1e-15,6894.76,7.555556787e-09,1.09803e-15
5,1449,2,32886,9.06339,1e-15,6894.76,7.49814235e-09,1.08969e-15
5,1449,3,34274,8.43149,1e-15,6894.76,9.167233126e-09,1.33225e-15
5,1449,4,34696,9.25202,1e-15,6894.76,1.464675316e-08,2.12858e-15
5,1450,1,34696,0,0,0,0,0
5,1450,2,33066,8.03129,1e-15,6894.76,7.505441575e-09,1.09075e-15
5,1450,3,34444,8.81998,1e-15,6894.76,9.170181552e-09,1.33268e-15
5,1450,4,34608,8.69396,1e-15,6894.76,1.496650183e-08,2.17505e-15
5,1451,1,33110,8.3003,1e-15,6894.76,7.563403034e-09,1.09917e-15
5,1451,2,33036,8.47241,1e-15,6894.76,7.499332125e-09,1.08986e-15
5,1451,3,34396,8.54538,1e-15,6894.76,9.179091102e-09,1.33398e-15
5,1451,4,34562,8.48943,1e-15,6894.76,1.516621248e-08,2.20407e-15
5,1452,1,33112,8.87677,1e-15,6894.76,7.582791363e-09,1.10199e-15
5,1452,2,33042,8.18079,1e-15,6894.76,7.508894733e-09,1.09125e-15
5,1452,3,34416,8.8498,1e-15,6894.76,9.039043961e-09,1.31362e-15
5,1452,4,34416,0,0,0,0,0
5,1453,1,33258,8.15305,1e-15,6894.76,7.571581231e-09,1.10036e-15
5,1453,2,33226,8.72179,1e-15,6894.76,7.482867228e-09,1.08747e-15
5,1453,3,34670,8.47466,1e-15,6894.76,8.991177703e-09,1.30667e-15
5,1453,4,34744,9.00356,1e-15,6894.76,1.435909184e-08,2.08677e-15
5,1454,1,33518,8.22149,1e-15,6894.76,7.625737396e-09,1.10823e-15
