Sample,Slice,Threshold,Elements,Time(s),K(m2),Delta P(psi),Qt,K_eq(m2)
8,1572,1,31866,7.58068,1e-15,6894.76,8.940433589e-09,1.29929e-15
8,1572,2,32482,7.44085,1e-15,6894.76,1.018302845e-08,1.47988e-15
8,1572,3,33508,8.79857,1e-15,6894.76,5.112800541e-08,7.43032e-15
8,1572,4,33508,0,0,0,0,0
8,1573,1,31842,7.82922,1e-15,6894.76,8.93493476e-09,1.29849e-15
8,1573,2,32460,7.66323,1e-15,6894.76,1.016094148e-08,1.47667e-15
8,1573,3,33250,8.23654,1e-15,6894.76,4.784958149e-08,6.95387e-15
8,1573,4,33320,7.65041,1e-15,6894.76,5.215678271e-07,7.57983e-14
8,1574,1,31820,7.28262,1e-15,6894.76,9.026813893e-09,1.31185e-15
8,1574,2,32634,7.62011,1e-15,6894.76,1.001219851e-08,1.45505e-15
8,1574,3,33392,8.68599,1e-15,6894.76,3.142611759e-08,4.56709e-15
8,1574,4,33470,8.9526,1e-15,6894.76,4.553028941e-07,6.61681e-14
8,1575,1,31912,7.62267,1e-15,6894.76,9.0326734e-09,1.3127e-15
8,1575,2,32506,8.68899,1e-15,6894.76,9.975981942e-09,1.44979e-15
8,1575,3,33180,7.84285,1e-15,6894.76,3.079364703e-08,4.47517e-15
8,1575,4,33550,8.38419,1e-15,6894.76,4.140420813e-07,6.01718e-14
8,1576,1,31876,7.45907,1e-15,6894.76,8.928858402e-09,1.29761e-15
8,1576,2,32314,7.71835,1e-15,6894.76,1.027068281e-08,1.49262e-15
8,1576,3,33240,7.98677,1e-15,6894.76,3.261341017e-08,4.73963e-15
8,1576,4,33290,8.05395,1e-15,6894.76,4.15579497e-07,6.03952e-14
8,1577,1,31892,7.35157,1e-15,6894.76,8.917476453e-09,1.29596e-15
8,1577,2,32600,8.61666,1e-15,6894.76,1.001393847e-08,1.4553e-15
8,1577,3,33258,7.84345,1e-15,6894.76,3.547239627e-08,5.15512e-15
8,1577,4,33224,8.27464,1e-15,6894.76,4.088868093e-07,5.94226e-14
8,1578,1,31878,8.20999,1e-15,6894.76,8.873369641e-09,1.28955e-15
8,1578,2,32352,7.88504,1e-15,6894.76,1.012975653e-08,1.47213e-15
8,1578,3,33110,8.28461,1e-15,6894.76,2.543838082e-08,3.6969e-15
8,1578,4,33418,8.25434,1e-15,6894.76,4.154784049e-07,6.03805e-14
8,1579,1,31994,7.6911,1e-15,6894.76,8.795188713e-09,1.27819e-15
8,1579,2,32394,8.24185,1e-15,6894.76,1.007628981e-08,1.46436e-15
8,1579,3,33092,8.19568,1e-15,6894.76,2.533098155e-08,3.68129e-15
8,1579,4,33410,7.86607,1e-15,6894.76,4.864992856e-08,7.07018e-15
8,1580,1,32034,7.59796,1e-15,6894.76,8.805829624e-09,1.27973e-15
8,1580,2,32268,7.69511,1e-15,6894.76,1.012204637e-08,1.47101e-15
8,1580,3,33254,8.22143,1e-15,6894.76,2.984876989e-08,4.33785e-15
8,1580,4,33380,8.21282,1e-15,6894.76,4.646359158e-08,6.75245e-15
8,1581,1,31904,7.78126,1e-15,6894.76,8.748792312e-09,1.27144e-15
8,1581,2,32388,7.73455,1e-15,6894.76,1.019221644e-08,1.48121e-15
8,1581,3,33200,8.25819,1e-15,6894.76,2.736202212e-08,3.97646e-15
8,1581,4,33200,0,0,0,0,0
8,1582,1,32064,7.98457,1e-15,6894.76,8.645045596e-09,1.25637e-15
8,1582,2,32446,8.44997,1e-15,6894.76,9.944468309e-09,1.44521e-15
8,1582,3,33374,8.43599,1e-15,6894.76,2.69159155e-08,3.91163e-15
8,1582,4,33510,8.48355,1e-15,6894.76,1.003949858e-07,1.45902e-14
8,1583,1,31972,7.49033,1e-15,6894.76,8.679708139e-09,1.2614e-15
8,1583,2,32474,7.92219,1e-15,6894.76,9.828984567e-09,1.42842e-15
8,1583,3,33630,7.89356,1e-15,6894.76,2.95127372e-08,4.28902e-15
8,1583,4,33502,8.66743,1e-15,6894.76,1.290847174e-07,1.87596e-14
8,1584,1,31984,7.89974,1e-15,6894.76,8.760900897e-09,1.2732e-15
8,1584,2,32574,8.06173,1e-15,6894.76,9.559457267e-09,1.38925e-15
8,1584,3,33222,8.11464,1e-15,6894.76,3.030452081e-08,4.40409e-15
8,1584,4,33364,8.1736,1e-15,6894.76,6.137762628e-08,8.91987e-15
8,1585,1,31932,8.17073,1e-15,6894.76,8.70746102e-09,1.26544e-15
8,1585,2,32378,7.65965,1e-15,6894.76,9.510505655e-09,1.38214e-15
8,1585,3,33264,8.11238,1e-15,6894.76,3.256746471e-08,4.73296e-15
8,1585,4,33134,8.85972,1e-15,6894.76,4.537904081e-08,6.59483e-15
8,1586,1,31944,7.48904,1e-15,6894.76,8.71096115e-09,1.26594e-15
8,1586,2,31944,0,0,0,0,0
8,1586,3,33394,8.5938,1e-15,6894.76,3.297622183e-08,4.79236e-15
8,1586,4,33244,8.75413,1e-15,6894.76,4.05688304e-08,5.89578e-15
8,1587,1,31902,7.56752,1e-15,6894.76,8.684107869e-09,1.26204e-15
8,1587,2,32418,8.11446,1e-15,6894.76,9.576646442e-09,1.39175e-15
8,1587,3,33232,8.695,1e-15,6894.76,3.364112081e-08,4.88899e-15
8,1587,4,33276,7.97297,1e-15,6894.76,4.009747513e-08,5.82728e-15
8,1588,1,31834,7.36385,1e-15,6894.76,8.651222568e-09,1.25726e-15
8,1588,2,32324,7.83265,1e-15,6894.76,9.543748917e-09,1.38697e-15
8,1588,3,33322,8.55671,1e-15,6894.76,3.129743149e-08,4.54839e-15
8,1588,4,33356,8.99306,1e-15,6894.76,5.68141731e-08,8.25668e-15
8,1589,1,31770,7.15986,1e-15,6894.76,8.596456272e-09,1.2493e-15
8,1589,2,32364,7.96125,1e-15,6894.76,9.399065817e-09,1.36595e-15
8,1589,3,33406,8.13191,1e-15,6894.76,2.922536115e-08,4.24726e-15
8,1589,4,33306,8.69588,1e-15,6894.76,8.841949767e-08,1.28498e-14
8,1590,1,31696,7.41423,1e-15,6894.76,8.535253707e-09,1.24041e-15
8,1590,2,32324,7.97949,1e-15,6894.76,9.289630043e-09,1.35004e-15
8,1590,3,33538,8.17501,1e-15,6894.76,3.368720423e-08,4.89569e-15
8,1590,4,33478,8.52028,1e-15,6894.76,1.854806855e-07,2.69555e-14
8,1591,1,31662,7.67566,1e-15,6894.76,8.457841301e-09,1.22916e-15
8,1591,2,32310,7.86166,1e-15,6894.76,9.185990423e-09,1.33498e-15
8,1591,3,33322,8.74109,1e-15,6894.76,2.718437787e-08,3.95064e-15
8,1591,4,33550,8.1986,1e-15,6894.76,5.924828102e-08,8.61042e-15
8,1592,1,31864,7.68132,1e-15,6894.76,8.401614747e-09,1.22099e-15
8,1592,2,32176,8.26047,1e-15,6894.76,nan,nan
8,1592,3,33562,8.349,1e-15,6894.76,3.494158047e-08,5.07798e-15
8,1592,4,33500,8.71732,1e-15,6894.76,4.472943982e-08,6.50043e-15
8,1593,1,31938,7.47885,1e-15,6894.76,8.323242207e-09,1.2096e-15
8,1593,2,32182,7.91632,1e-15,6894.76,9.030347237e-09,1.31236e-15
8,1593,3,33516,8.1386,1e-15,6894.76,3.449234686e-08,5.0127e-15
8,1593,4,33516,8.13071,1e-15,6894.76,3.449234686e-08,5.0127e-15
8,1594,1,31920,7.42528,1e-15,6894.76,8.30879191e-09,1.2075e-15
8,1594,2,32202,8.01217,1e-15,6894.76,9.008978504e-09,1.30925e-15
8,1594,3,33634,8.0958,1e-15,6894.76,2.828939295e-08,4.11123e-15
8,1594,4,33634,8.1033,1e-15,6894.76,2.828939295e-08,4.11123e-15
8,1595,1,31688,7.62522,1e-15,6894.76,8.199759666e-09,1.19165e-15
8,1595,2,32166,7.54474,1e-15,6894.76,8.906410901e-09,1.29435e-15
8,1595,3,33718,8.088,1e-15,6894.76,2.482456696e-08,3.6077e-15
8,1595,4,33718,8.08804,1e-15,6894.76,2.482456696e-08,3.6077e-15
8,1596,1,31712,7.74593,1e-15,6894.76,8.193993386e-09,1.19081e-15
8,1596,2,32214,8.03494,1e-15,6894.76,8.913676648e-09,1.2954e-15
8,1596,3,33494,8.40252,1e-15,6894.76,2.269221416e-08,3.29781e-15
8,1596,4,33494,8.40118,1e-15,6894.76,2.269221416e-08,3.29781e-15
8,1597,1,31738,7.7584,1e-15,6894.76,8.24870515e-09,1.19877e-15
8,1597,2,32174,7.99862,1e-15,6894.76,8.943270524e-09,1.29971e-15
8,1597,3,33600,8.0803,1e-15,6894.76,2.194584953e-08,3.18934e-15
8,1597,4,33504,8.19144,1e-15,6894.76,1.576057118e-08,2.29045e-15
8,1598,1,31806,7.5767,1e-15,6894.76,8.295378943e-09,1.20555e-15
8,1598,2,32128,7.571,1e-15,6894.76,8.988045264e-09,1.30621e-15
8,1598,3,33702,8.23036,1e-15,6894.76,2.091434265e-08,3.03943e-15
8,1598,4,33694,8.71485,1e-15,6894.76,1.88371693e-08,2.73756e-15
8,1599,1,31660,7.5715,1e-15,6894.76,8.35729244e-09,1.21455e-15
8,1599,2,32230,7.53869,1e-15,6894.76,9.101770849e-09,1.32274e-15
8,1599,3,33672,8.09481,1e-15,6894.76,2.075822358e-08,3.01675e-15
8,1599,4,33462,8.30722,1e-15,6894.76,1.483992006e-08,2.15665e-15
8,1600,1,31642,7.71955,1e-15,6894.76,8.351343929e-09,1.21368e-15
8,1600,2,32198,7.74416,1e-15,6894.76,9.114170798e-09,1.32454e-15
8,1600,3,33654,8.41474,1e-15,6894.76,2.159132301e-08,3.13782e-15
8,1600,4,33436,7.76811,1e-15,6894.76,1.421571694e-08,2.06594e-15
8,1601,1,31712,7.24605,1e-15,6894.76,8.401295096e-09,1.22094e-15
8,1601,2,32264,7.968,1e-15,6894.76,9.067273917e-09,1.31773e-15
8,1601,3,33746,8.85114,1e-15,6894.76,2.026697396e-08,2.94535e-15
8,1601,4,33258,8.92953,1e-15,6894.76,1.409137616e-08,2.04787e-15
8,1602,1,31824,7.52008,1e-15,6894.76,8.435893346e-09,1.22597e-15
8,1602,2,32088,7.64744,1e-15,6894.76,9.268106634e-09,1.34691e-15
8,1602,3,33646,8.42545,1e-15,6894.76,2.005214333e-08,2.91413e-15
8,1602,4,33322,8.26351,1e-15,6894.76,1.405951104e-08,2.04324e-15
8,1603,1,31680,7.75153,1e-15,6894.76,8.550834274e-09,1.24267e-15
8,1603,2,32186,7.7687,1e-15,6894.76,9.191406067e-09,1.33577e-15
8,1603,3,33492,8.59873,1e-15,6894.76,2.230146947e-08,3.24102e-15
8,1603,4,33492,0,0,0,0,0
8,1604,1,31716,7.63713,1e-15,6894.76,8.498116844e-09,1.23501e-15
8,1604,2,32196,7.76057,1e-15,6894.76,9.121457559e-09,1.3256e-15
8,1604,3,33586,8.50815,1e-15,6894.76,2.250908774e-08,3.2712e-15
8,1604,4,33228,8.37399,1e-15,6894.76,1.269995411e-08,1.84566e-15
8,1605,1,31632,7.80461,1e-15,6894.76,8.564274695e-09,1.24463e-15
8,1605,2,32256,7.90163,1e-15,6894.76,9.231544218e-09,1.3416e-15
8,1605,3,33538,8.63214,1e-15,6894.76,2.019327153e-08,2.93464e-15
8,1605,4,33178,8.15927,1e-15,6894.76,1.525562659e-08,2.21707e-15
8,1606,1,31766,7.24811,1e-15,6894.76,8.532827602e-09,1.24006e-15
8,1606,2,32134,7.769,1e-15,6894.76,9.172035118e-09,1.33295e-15
8,1606,3,33488,8.52834,1e-15,6894.76,1.889195299e-08,2.74553e-15
8,1606,4,33146,8.94613,1e-15,6894.76,1.48595919e-08,2.15951e-15
8,1607,1,31596,7.4908,1e-15,6894.76,8.507745851e-09,1.23641e-15
8,1607,2,32148,7.15677,1e-15,6894.76,9.068593367e-09,1.31792e-15
8,1607,3,33420,8.34957,1e-15,6894.76,1.879700161e-08,2.73173e-15
8,1607,4,33020,8.34472,1e-15,6894.76,1.309412742e-08,1.90294e-15
8,1608,1,31754,7.79294,1e-15,6894.76,8.469774744e-09,1.23089e-15
8,1608,2,32118,7.1822,1e-15,6894.76,9.035194968e-09,1.31306e-15
8,1608,3,33332,8.43612,1e-15,6894.76,2.323410425e-08,3.37656e-15
8,1608,4,32982,9.08384,1e-15,6894.76,1.292814832e-08,1.87882e-15
8,1609,1,31732,7.62505,1e-15,6894.76,8.438728384e-09,1.22638e-15
8,1609,2,32210,8.1113,1e-15,6894.76,9.108906703e-09,1.32378e-15
8,1609,3,33404,7.95247,1e-15,6894.76,2.41456438e-08,3.50903e-15
8,1609,4,33404,7.95305,1e-15,6894.76,2.41456438e-08,3.50903e-15
8,1610,1,31586,7.55501,1e-15,6894.76,8.479083748e-09,1.23225e-15
8,1610,2,32136,7.42803,1e-15,6894.76,9.12076023e-09,1.3255e-15
8,1610,3,33460,8.71396,1e-15,6894.76,2.418947573e-08,3.5154e-15
8,1610,4,33460,8.70891,1e-15,6894.76,2.418947573e-08,3.5154e-15
8,1611,1,31808,8.34481,1e-15,6894.76,8.513274221e-09,1.23722e-15
8,1611,2,32168,7.62278,1e-15,6894.76,9.222290318e-09,1.34025e-15
8,1611,3,33246,7.7695,1e-15,6894.76,2.618373129e-08,3.80522e-15
8,1611,4,33272,8.1566,1e-15,6894.76,2.531624696e-08,3.67915e-15
8,1612,1,31792,7.47938,1e-15,6894.76,8.580826257e-09,1.24703e-15
8,1612,2,32226,8.25814,1e-15,6894.76,9.438644365e-09,1.3717e-15
8,1612,3,33470,8.18977,1e-15,6894.76,2.671051736e-08,3.88178e-15
8,1612,4,33406,7.98752,1e-15,6894.76,2.460218684e-08,3.57538e-15
8,1613,1,31846,7.52201,1e-15,6894.76,8.624901684e-09,1.25344e-15
8,1613,2,32306,7.18616,1e-15,6894.76,9.465556031e-09,1.37561e-15
8,1613,3,33612,8.09732,1e-15,6894.76,2.734849474e-08,3.9745e-15
8,1613,4,33516,8.57731,1e-15,6894.76,2.867844344e-08,4.16777e-15
8,1614,1,31740,8.18766,1e-15,6894.76,8.63777093e-09,1.25531e-15
8,1614,2,32184,7.51347,1e-15,6894.76,9.39045412e-09,1.36469e-15
8,1614,3,33526,8.03318,1e-15,6894.76,2.769522197e-08,4.02488e-15
8,1614,4,33518,8.01863,1e-15,6894.76,2.883893545e-08,4.1911e-15
8,1615,1,32100,7.26768,1e-15,6894.76,8.660794061e-09,1.25865e-15
8,1615,2,32422,7.61394,1e-15,6894.76,9.28629644e-09,1.34956e-15
8,1615,3,33506,8.36743,1e-15,6894.76,2.734808573e-08,3.97444e-15
8,1615,4,33702,7.929,1e-15,6894.76,3.140523919e-08,4.56405e-15
8,1616,1,31828,8.14561,1e-15,6894.76,8.550847408e-09,1.24268e-15
8,1616,2,32248,7.42529,1e-15,6894.76,9.299971879e-09,1.35154e-15
8,1616,3,33726,8.12723,1e-15,6894.76,2.494318278e-08,3.62494e-15
8,1616,4,33572,8.26525,1e-15,6894.76,2.694261675e-08,3.91551e-15
8,1617,1,31846,8.15007,1e-15,6894.76,8.523773948e-09,1.23874e-15
8,1617,2,32162,7.84616,1e-15,6894.76,9.213538983e-09,1.33898e-15
8,1617,3,32162,0,0,0,0,0
8,1617,4,33690,8.40821,1e-15,6894.76,2.630864891e-08,3.82338e-15
8,1618,1,31692,7.81889,1e-15,6894.76,8.520898793e-09,1.23832e-15
8,1618,2,32250,8.43572,1e-15,6894.76,9.176885771e-09,1.33366e-15
8,1618,3,33448,8.07611,1e-15,6894.76,2.460541006e-08,3.57585e-15
8,1618,4,33656,8.88909,1e-15,6894.76,2.630419894e-08,3.82273e-15
8,1619,1,31928,7.96513,1e-15,6894.76,8.509008162e-09,1.2366e-15
8,1619,2,32120,7.81683,1e-15,6894.76,9.279679878e-09,1.3486e-15
8,1619,3,33564,8.25145,1e-15,6894.76,2.50190696e-08,3.63597e-15
8,1619,4,33564,8.23939,1e-15,6894.76,2.50190696e-08,3.63597e-15
8,1620,1,31888,7.89358,1e-15,6894.76,8.592369264e-09,1.24871e-15
8,1620,2,32192,7.81716,1e-15,6894.76,9.203270275e-09,1.33749e-15
8,1620,3,33614,8.25773,1e-15,6894.76,2.266577701e-08,3.29397e-15
8,1620,4,33614,8.25546,1e-15,6894.76,2.266577701e-08,3.29397e-15
8,1621,1,31726,7.3909,1e-15,6894.76,8.714236427e-09,1.26642e-15
8,1621,2,32112,7.55352,1e-15,6894.76,9.299080414e-09,1.35141e-15
8,1621,3,33334,7.80318,1e-15,6894.76,2.183052928e-08,3.17258e-15
8,1621,4,33334,7.81631,1e-15,6894.76,2.183052928e-08,3.17258e-15
8,1622,1,31742,7.69377,1e-15,6894.76,8.825742867e-09,1.28263e-15
8,1622,2,32328,7.55751,1e-15,6894.76,9.488736912e-09,1.37898e-15
8,1622,3,33344,8.33847,1e-15,6894.76,2.729512694e-08,3.96674e-15
8,1622,4,33344,8.34038,1e-15,6894.76,2.729512694e-08,3.96674e-15
8,1623,1,31860,7.43468,1e-15,6894.76,8.847293848e-09,1.28576e-15
8,1623,2,32172,7.36611,1e-15,6894.76,9.435842466e-09,1.37129e-15
8,1623,3,33558,8.29337,1e-15,6894.76,2.199855286e-08,3.197e-15
8,1623,4,33272,8.35699,1e-15,6894.76,2.086186394e-08,3.03181e-15
8,1624,1,31748,7.87946,1e-15,6894.76,8.787677551e-09,1.27709e-15
8,1624,2,32108,7.50769,1e-15,6894.76,9.545037421e-09,1.38716e-15
8,1624,3,33564,7.79335,1e-15,6894.76,2.065474538e-08,3.00171e-15
8,1624,4,33290,8.9687,1e-15,6894.76,1.928776001e-08,2.80305e-15
8,1625,1,31692,7.5755,1e-15,6894.76,8.826834986e-09,1.28278e-15
8,1625,2,32042,7.66097,1e-15,6894.76,9.435978868e-09,1.37131e-15
8,1625,3,33276,8.52566,1e-15,6894.76,2.097162151e-08,3.04776e-15
8,1625,4,33288,7.98277,1e-15,6894.76,2.00172753e-08,2.90907e-15
8,1626,1,31844,7.54895,1e-15,6894.76,8.873251064e-09,1.28953e-15
8,1626,2,31960,7.67373,1e-15,6894.76,9.49090877e-09,1.37929e-15
8,1626,3,33422,7.86251,1e-15,6894.76,2.538083975e-08,3.68854e-15
8,1626,4,33234,8.05978,1e-15,6894.76,2.418196876e-08,3.51431e-15
8,1627,1,31740,7.73733,1e-15,6894.76,8.869311996e-09,1.28896e-15
8,1627,2,31954,8.04542,1e-15,6894.76,9.511073464e-09,1.38222e-15
8,1627,3,33404,7.88401,1e-15,6894.76,2.552365971e-08,3.7093e-15
8,1627,4,33386,8.84941,1e-15,6894.76,2.13012345e-08,3.09566e-15
8,1628,1,31670,7.1912,1e-15,6894.76,8.882310505e-09,1.29085e-15
8,1628,2,32106,8.25838,1e-15,6894.76,9.525428872e-09,1.38431e-15
8,1628,3,33316,8.62809,1e-15,6894.76,2.066380135e-08,3.00302e-15
8,1628,4,33208,8.50246,1e-15,6894.76,1.550054124e-08,2.25266e-15
8,1629,1,31558,7.20485,1e-15,6894.76,8.908174002e-09,1.2946e-15
8,1629,2,32040,7.40881,1e-15,6894.76,9.482695442e-09,1.3781e-15
8,1629,3,33562,8.67559,1e-15,6894.76,1.91079907e-08,2.77692e-15
8,1629,4,33138,8.96785,1e-15,6894.76,1.539986752e-08,2.23803e-15
8,1630,1,31736,7.56535,1e-15,6894.76,8.89166912e-09,1.29221e-15
8,1630,2,32052,7.89785,1e-15,6894.76,9.616653006e-09,1.39757e-15
8,1630,3,33360,7.91961,1e-15,6894.76,1.889055296e-08,2.74532e-15
8,1630,4,33168,8.0231,1e-15,6894.76,1.525183138e-08,2.21651e-15
8,1631,1,31654,7.96696,1e-15,6894.76,8.759516617e-09,1.273e-15
8,1631,2,32112,8.17994,1e-15,6894.76,9.547977153e-09,1.38759e-15
8,1631,3,33494,8.20088,1e-15,6894.76,2.128943147e-08,3.09395e-15
8,1631,4,33194,8.14699,1e-15,6894.76,1.675479969e-08,2.43494e-15
8,1632,1,31716,7.84506,1e-15,6894.76,8.774986737e-09,1.27525e-15
8,1632,2,32086,7.81644,1e-15,6894.76,9.482817753e-09,1.37812e-15
8,1632,3,33596,10.0606,1e-15,6894.76,2.215865078e-08,3.22027e-15
8,1632,4,33306,8.23343,1e-15,6894.76,1.698097479e-08,2.46781e-15
8,1633,1,31558,7.59934,1e-15,6894.76,8.826483607e-09,1.28273e-15
8,1633,2,32118,8.15958,1e-15,6894.76,9.566932218e-09,1.39034e-15
8,1633,3,33564,9.00425,1e-15,6894.76,2.076810338e-08,3.01818e-15
8,1633,4,33564,9.00647,1e-15,6894.76,2.076810204e-08,3.01818e-15
8,1634,1,31708,8.22321,1e-15,6894.76,8.973983632e-09,1.30417e-15
8,1634,2,31708,0,0,0,0,0
8,1634,3,33466,8.18088,1e-15,6894.76,2.142609456e-08,3.11381e-15
8,1634,4,33466,8.16766,1e-15,6894.76,2.142609456e-08,3.11381e-15
8,1635,1,31810,7.81052,1e-15,6894.76,9.081271225e-09,1.31976e-15
8,1635,2,32232,7.65871,1e-15,6894.76,9.701013668e-09,1.40983e-15
8,1635,3,33502,8.09288,1e-15,6894.76,2.194594783e-08,3.18936e-15
8,1635,4,33174,8.15432,1e-15,6894.76,1.916196775e-08,2.78477e-15
8,1636,1,31814,7.39251,1e-15,6894.76,9.257603437e-09,1.34539e-15
8,1636,2,32424,8.15029,1e-15,6894.76,9.903365637e-09,1.43923e-15
8,1636,3,33484,8.03668,1e-15,6894.76,2.400084527e-08,3.48799e-15
8,1636,4,33484,8.02635,1e-15,6894.76,2.400084527e-08,3.48799e-15
8,1637,1,31784,7.89492,1e-15,6894.76,9.299358914e-09,1.35145e-15
8,1637,2,32204,8.15497,1e-15,6894.76,1.000272334e-08,1.45367e-15
8,1637,3,33436,7.67711,1e-15,6894.76,2.445247294e-08,3.55362e-15
8,1637,4,33502,8.07024,1e-15,6894.76,2.885264508e-08,4.19309e-15
8,1638,1,31800,7.88041,1e-15,6894.76,9.320724681e-09,1.35456e-15
8,1638,2,32100,8.27666,1e-15,6894.76,1.011941882e-08,1.47063e-15
8,1638,3,33644,7.92816,1e-15,6894.76,2.488295809e-08,3.61618e-15
8,1638,4,33594,8.53412,1e-15,6894.76,2.111049597e-08,3.06794e-15
8,1639,1,31734,7.8635,1e-15,6894.76,9.257766646e-09,1.34541e-15
8,1639,2,32258,8.12834,1e-15,6894.76,1.01687929e-08,1.47781e-15
8,1639,3,32258,0,0,0,0,0
8,1639,4,33666,9.01264,1e-15,6894.76,2.096740386e-08,3.04715e-15
8,1640,1,31722,7.78514,1e-15,6894.76,9.022679987e-09,1.31125e-15
8,1640,2,32208,7.91326,1e-15,6894.76,9.975728378e-09,1.44975e-15
8,1640,3,33492,8.2734,1e-15,6894.76,2.257538728e-08,3.28083e-15
8,1640,4,33726,8.14673,1e-15,6894.76,2.683826254e-08,3.90034e-15
8,1641,1,31908,7.89796,1e-15,6894.76,8.926983709e-09,1.29734e-15
8,1641,2,32334,7.47843,1e-15,6894.76,9.956521599e-09,1.44696e-15
8,1641,3,33482,8.35603,1e-15,6894.76,nan,nan
8,1641,4,33482,0,0,0,0,0
8,1642,1,31878,7.87458,1e-15,6894.76,8.890475262e-09,1.29203e-15
8,1642,2,32352,8.34154,1e-15,6894.76,9.905355669e-09,1.43952e-15
8,1642,3,33666,8.66319,1e-15,6894.76,4.145767455e-08,6.02495e-15
8,1642,4,33540,8.69386,1e-15,6894.76,2.174972717e-08,3.16084e-15
8,1643,1,31774,7.43773,1e-15,6894.76,8.804121191e-09,1.27948e-15
8,1643,2,32214,8.36719,1e-15,6894.76,9.703642669e-09,1.41021e-15
8,1643,3,32214,0,0,0,0,0
8,1643,4,33468,8.12122,1e-15,6894.76,2.387319534e-08,3.46944e-15
8,1644,1,31868,7.67703,1e-15,6894.76,8.898510524e-09,1.2932e-15
8,1644,2,32080,7.2598,1e-15,6894.76,9.611592014e-09,1.39683e-15
8,1644,3,33616,8.28583,1e-15,6894.76,2.937357473e-08,4.2688e-15
8,1644,4,33616,0,0,0,0,0
8,1645,1,31834,7.67257,1e-15,6894.76,9.217938121e-09,1.33962e-15
8,1645,2,32194,7.87251,1e-15,6894.76,9.8423422e-09,1.43037e-15
8,1645,3,33510,8.12251,1e-15,6894.76,2.847370442e-08,4.13802e-15
8,1645,4,33456,8.45239,1e-15,6894.76,2.22292007e-08,3.23052e-15
8,1646,1,31862,7.68056,1e-15,6894.76,9.249030113e-09,1.34414e-15
8,1646,2,32114,7.86087,1e-15,6894.76,9.922948417e-09,1.44208e-15
8,1646,3,33520,8.61057,1e-15,6894.76,2.575025498e-08,3.74223e-15
8,1646,4,33394,8.00819,1e-15,6894.76,2.172747948e-08,3.15761e-15
8,1647,1,31750,8.05763,1e-15,6894.76,9.311061503e-09,1.35316e-15
8,1647,2,32122,7.79468,1e-15,6894.76,9.998410981e-09,1.45305e-15
8,1647,3,33510,8.45323,1e-15,6894.76,2.544754944e-08,3.69824e-15
8,1647,4,33552,9.17261,1e-15,6894.76,2.0922673e-08,3.04065e-15
8,1648,1,31850,7.49637,1e-15,6894.76,9.149289946e-09,1.32965e-15
8,1648,2,32180,7.84459,1e-15,6894.76,1.01469655e-08,1.47464e-15
8,1648,3,33492,8.18095,1e-15,6894.76,2.455988125e-08,3.56923e-15
8,1648,4,33204,8.2668,1e-15,6894.76,2.025121998e-08,2.94306e-15
8,1649,1,33204,0,0,0,0,0
8,1649,2,32206,7.91401,1e-15,6894.76,9.689051665e-09,1.40809e-15
8,1649,3,33490,8.86098,1e-15,6894.76,3.221435522e-08,4.68164e-15
8,1649,4,33470,8.04002,1e-15,6894.76,3.087016992e-08,4.48629e-15
8,1650,1,31860,7.78551,1e-15,6894.76,8.87654346e-09,1.29001e-15
8,1650,2,32098,7.91208,1e-15,6894.76,9.68916469e-09,1.4081e-15
8,1650,3,33426,8.03108,1e-15,6894.76,3.239016947e-08,4.70719e-15
8,1650,4,33574,8.27034,1e-15,6894.76,3.025350016e-08,4.39667e-15
8,1651,1,31778,8.29338,1e-15,6894.76,8.926488893e-09,1.29727e-15
8,1651,2,32054,7.82643,1e-15,6894.76,9.590877279e-09,1.39382e-15
8,1651,3,33508,8.28517,1e-15,6894.76,3.203844133e-08,4.65607e-15
8,1651,4,33726,8.67579,1e-15,6894.76,2.53691106e-08,3.68684e-15
8,1652,1,31756,7.34898,1e-15,6894.76,9.025285645e-09,1.31162e-15
8,1652,2,32166,8.03292,1e-15,6894.76,9.578424558e-09,1.39201e-15
8,1652,3,33642,8.03759,1e-15,6894.76,2.392976651e-08,3.47766e-15
8,1652,4,33334,7.71819,1e-15,6894.76,1.920750813e-08,2.79138e-15
8,1653,1,31938,7.97266,1e-15,6894.76,9.110705868e-09,1.32404e-15
8,1653,2,32114,8.09787,1e-15,6894.76,9.615180043e-09,1.39735e-15
8,1653,3,33752,8.36834,1e-15,6894.76,nan,nan
8,1653,4,33388,8.2697,1e-15,6894.76,2.093597842e-08,3.04258e-15
8,1654,1,32046,7.76586,1e-15,6894.76,9.157430096e-09,1.33083e-15
8,1654,2,32300,7.96118,1e-15,6894.76,9.602976286e-09,1.39558e-15
8,1654,3,33558,8.44782,1e-15,6894.76,2.485868751e-08,3.61266e-15
8,1654,4,33300,8.30856,1e-15,6894.76,1.868047769e-08,2.71479e-15
8,1655,1,31988,7.97279,1e-15,6894.76,9.327222572e-09,1.3555e-15
8,1655,2,32064,7.52571,1e-15,6894.76,9.881139111e-09,1.436e-15
8,1655,3,33690,8.28516,1e-15,6894.76,2.394688066e-08,3.48015e-15
8,1655,4,33416,8.73332,1e-15,6894.76,2.125431776e-08,3.08884e-15
8,1656,1,31942,7.8225,1e-15,6894.76,9.321217521e-09,1.35463e-15
8,1656,2,32186,7.5369,1e-15,6894.76,9.912873312e-09,1.44062e-15
